"Run.Number","Trial.Number","Task","Stimulus","Current.Trial.Type","Previous.Trial.Type","Previous.Trial.Type.N2","Previous.Trial.Type.N3","StimulusOnsetTime","StimulusOffsetTime","Response","RT","Accuracy","PreviousAccuracy","PreviousAccuracy.N2","Previous.Accuracy.N3"
"8",67,"5_6_stimuli","6_6","Congruent","Incongruent","Incongruent","Congruent",133.998863,134.198853,"6^",0.708383,"Correct","Correct","Correct","Correct"
"8",68,"7_8_stimuli","7_8","Incongruent","Congruent","Incongruent","Incongruent",135.998838,136.198836,"8*",0.628841,"Correct","Correct","Correct","Correct"
"9",1,"1_2_stimuli","1_1","Congruent",NA,NA,NA,1.999989,2.199987,"1!",0.39011,"Correct",NA,NA,NA
"9",2,"3_4_stimuli","3_3","Congruent","Congruent",NA,NA,3.99996,4.199959,"3#",0.470291,"Correct","Correct",NA,NA
"9",3,"5_6_stimuli","5_6","Incongruent","Congruent","Congruent",NA,5.999948,6.199958,"6^",0.805871,"Correct","Correct","Correct",NA
"9",4,"7_8_stimuli","8_8","Congruent","Incongruent","Congruent","Congruent",7.999925,8.199935,"8*",0.549852,"Correct","Correct","Correct","Correct"
"9",5,"1_2_stimuli","1_2","Incongruent","Congruent","Incongruent","Congruent",9.99992,10.199918,"2@",0.453815,"Correct","Correct","Correct","Correct"
"9",6,"3_4_stimuli","3_4","Incongruent","Incongruent","Congruent","Incongruent",11.999908,12.199894,"4$",0.629884,"Correct","Correct","Correct","Correct"
"9",7,"5_6_stimuli","6_6","Congruent","Incongruent","Incongruent","Congruent",13.999886,14.199876,"6^",0.550456,"Correct","Correct","Correct","Correct"
"9",8,"7_8_stimuli","8_7","Incongruent","Congruent","Incongruent","Incongruent",15.999863,16.199859,"7&",0.662364,"Correct","Correct","Correct","Correct"
"9",9,"1_2_stimuli","1_1","Congruent","Incongruent","Congruent","Incongruent",17.99984,18.199851,"1!",0.438554,"Correct","Correct","Correct","Correct"
